LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@BROKEN_PATTERN,DEFECT@WAFER@CLASS_NCDD@DENT,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D523630,359,GM9HP359JKC0,0.003609,0,0,0,0,0,0.007218,0.003609,0,0,0,0.368134,0,0,0,0.007218,0,0,0,0,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:05:35 PM,8M5CL,D1D,2,6809468
D523630,360,GM9HP360JKF1,0,0,0,0,0,0,0,0.003584,0.007167,0,0,0.326104,0,0,0,0.003584,0,0.003584,0.003584,,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:04:40 PM,8M5CL,D1D,3,6809428
D523630,361,GM9HP361JKC0,0,0,0,0,0,0,0,0.003609,0,0,0,0.435914,0,0,0,0.004403,0,0.007218,0,0,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:05:01 PM,8M5CL,D1D,4,6809450
D524131,1,KHRNY001WFF4,0.003609,0,0,0,0,0,0,0.003609,0.003609,0,0,0.238204,0,0,0,0.007218,0.007218,0.057747,0,,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:27:42 PM,8M5CL,D1D,1,6850830
D524131,11,KHRNY011WFC5,0,0,0,0,0,0,0.009265,0.037061,0,0,0,0.51886,0,0,0,0.018531,0.009265,0.018531,0,,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:27:12 PM,8M5CL,D1D,2,6850619
D524131,14,KHRNY014WFA5,0,0,0,0,0,0,0.003584,0.003584,0,0,0,0.179178,0,0,0,0,0,0.05017,0,,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:26:40 PM,8M5CL,D1D,3,6850780
D524131,38,KHRNY038WFE4,0,0,0,0,0,0,0,0,0,0,0,0.200679,0,0,0,0,0,0.053753,0,,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:26:05 PM,8M5CL,D1D,4,6850679
D524129,23,KHQ5T023WFD2,0,0,0,0,0,0,0,0,0.003609,0,0,0.241814,0,0,0,0,0,0.010827,0,,D5241290,PNCB,10/30/2025 1:52:08 AM,BPD448,8M5CL,8M5CL,02/15/2026 8:37:42 PM,8M5CL,D1D,1,6850473
D524129,52,KHQ5T052WFF1,0,0,0,0,0,0,0.003584,0,0,0,0,0.225764,0,0,0,0.003584,0,0.007167,0,,D5241290,PNCB,10/30/2025 1:52:08 AM,BPD448,8M5CL,8M5CL,02/15/2026 8:31:16 PM,8M5CL,D1D,2,6850607
D524152,82,A1JUK082SLA1,0,0,0,0,0,0,0,0,0,0,0,0.21143,0,0,0,0.007167,0.007167,0.003584,0,,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:43 PM,8M5CL,D1D,1,7561485
D524152,98,A1AGK098SLA6,0,0,0,0,0,0,0,0.003584,0,0,0,0.15051,0,0,0,0.014334,0,0,0,,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:40 PM,8M5CL,D1D,2,7561457
D524152,121,A1JXY121SLE3,0,0,0,0,0,0,0,0.003609,0,0,0,0.176849,0,0,0,0.007218,0,0,0.003609,,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:24 PM,8M5CL,D1D,3,7561461
D524152,122,A1JXY122SLB2,0,0,0,0,0,0,0,0.003584,0,0,0,0.129008,0,0,0,0.010751,0.003584,0.003584,0.007167,,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:49:55 PM,8M5CL,D1D,4,7561483
D524152,80,A1JUK080SLG3,0,0,0,0,0,0,0,0,0,0,0,0.125425,0,0,0,0,0,0.014334,0,,D5241520,PNCB,10/27/2025 9:27:11 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:51:41 PM,8M5CL,D1D,1,6850431
D524152,81,A1JUK081SLD2,0,0,0,0,0,0,0,0.018046,0,0,0,0.115493,0,0,0,0.003609,0.003609,0.007218,0,,D5241520,PNCB,10/27/2025 9:27:11 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:15 PM,8M5CL,D1D,2,6850396
D526239,396,MC79B396WAH2,0.003584,0,0,0,0,0,0,0.003584,0,0.003584,0.003584,0.146926,0,0,0,0.003584,0,0.046586,0.007167,,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:36:31 PM,8M5CL,D1D,1,6921354
D526239,533,MC6RC533WAC3,0,0,0,0,0,0,0.003609,0.007218,0,0,0,0.191285,0,0,0,0,0,0.018046,0,,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:35:57 PM,8M5CL,D1D,2,6921485
D526239,566,MC6RC566WAG4,0,0,0,0,0,0,0,0.003584,0.003584,0,0,0.157677,0,0,0,0,0,0,0,,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:35:31 PM,8M5CL,D1D,3,6921514
D526239,568,MC6RC568WAA2,0,0,0,0,0,0,0.017918,0,0,0,0,0.204263,0,0,0,0,0,0.003584,0,,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:35:27 PM,8M5CL,D1D,4,6921291
D522E8M,71,GJ6AK071JKC0,0,0,0,0,0,0,0,0,0,0,0,0.177961,0,0,0,0,0,0.032956,0,,D522E8M0,X78D,11/08/2025 5:17:51 PM,BPD450,8M5CL,8M5CL,01/16/2026 10:22:00 AM,8M5CL,D1D,1,6788574
D522E8M,72,GJ6AK072JKG2,0,0,0,0,0,0,0,0.013184,0,0,0,0.257093,0,0,0,0.013184,0,0.019776,0,,D522E8M0,X78D,11/08/2025 5:17:51 PM,BPD450,8M5CL,8M5CL,01/16/2026 10:21:41 AM,8M5CL,D1D,2,6788572
D523823,22,MC9KH022WAG5,0,0,0,0,0,0,0.012881,0.019321,0.00644,0,0,1.327869,0,0,0,0.012881,0,0.025761,0,0,D5238230,PXMG,11/02/2025 4:01:56 PM,BPD458,8M5CL,8M5CL,02/26/2026 11:27:26 PM,8M5CL,D1D,1,6826390
D523823,42,MC9KH042WAA7,0.00572,0,0,0,0,0,0,0,0.00572,0,0,1.328056,0,0,0,0.00572,0,0.034321,0,0,D5238230,PXMG,11/02/2025 4:01:56 PM,BPD458,8M5CL,8M5CL,02/23/2026 12:31:18 PM,8M5CL,D1D,2,6826410
D523825,430,GN3ER430JKB0,0.007928,0,0,0,0,0,0.018296,0,0,0.004269,0,0.393369,0,0,0,0,0,0.004269,0,0,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/23/2026 7:03:38 PM,8M5CL,D1D,1,6824967
D523825,431,GN3ER431JKF2,0.014767,0,0.003692,0,0,0,0.007383,0,0,0,0,0.291646,0,0,0,0,0,0.011075,0.003692,,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/24/2026 2:47:00 AM,8M5CL,D1D,2,6824966
D523825,432,GN3ER432JKC1,0.003659,0,0.003659,0,0,0,0.003659,0,0,0,0,0.24517,0.003659,0,0,0.003659,0,0.014637,0,,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/27/2026 12:22:16 PM,8M5CL,D1D,3,6824984
D523825,433,GN3ER433JKG3,0,0,0,0,0,0,0.003692,0,0,0,0,0.262113,0,0,0,0,0,0.003692,0.003692,,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/17/2026 1:02:03 PM,8M5CL,D1D,4,6824993
D526247,2,KHU9R002WFB3,0,0,0,0.003584,0,0,0,0.003584,0.010751,0,0,0.229348,0,0,0,0,0.003584,0.007167,0,,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:26 PM,8M5CL,D1D,1,6921531
D526247,13,KHU9R013WFC6,0,0,0,0,0,0,0.011228,0.003609,0.007218,0,0,0.247829,0,0,0,0,0,0.09464,0,0,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:25 PM,8M5CL,D1D,2,6921494
D526247,14,KHU9R014WFH0,0.003584,0,0,0,0,0,0,0.003584,0.003584,0,0,0.204263,0,0,0,0,0,0.043003,0.003584,,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:16 PM,8M5CL,D1D,3,6921597
D526247,15,KHU9R015WFD7,0,0,0,0,0,0,0.007313,0.003704,0,0,0,0.222628,0,0,0,0.003609,0,0.091179,0,0,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:07 PM,8M5CL,D1D,4,6921644
D523624,1,KHR9A001WFH2,0.003609,0,0,0,0,0,0.010827,0,0,0,0.003609,0.191285,0,0,0,0.003609,0,0.04331,0.003609,,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:11:08 PM,8M5CL,D1D,1,6807770
D523624,3,KHR9A003WFB0,0,0,0,0,0,0,0,0.007218,0,0,0,0.187676,0,0,0,0,0,0.014437,0,,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:10:29 PM,8M5CL,D1D,2,6807868
D523624,10,KHR9A010WFA1,0,0,0,0,0,0,0.007167,0.003584,0,0,0,0.186345,0,0,0,0.003584,0,0.035836,0,,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:09:55 PM,8M5CL,D1D,3,6807852
D523624,15,KHR9A015WFG5,0.003609,0,0,0,0,0,0.003609,0,0.003609,0,0,0.202113,0,0,0,0.003609,0.003609,0.083011,0.003609,,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:09:29 PM,8M5CL,D1D,4,6807817
D524134,30,KHQMU030WFB0,0.003584,0,0,0,0,0,0.003584,0.003584,0,0,0,0.254433,0,0,0,0,0,0.003584,0,,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:23:35 PM,8M5CL,D1D,1,6850593
D524134,149,KHT9K149WFG7,0,0,0,0,0,0,0.010827,0,0.003609,0,0,0.230986,0,0,0,0.003609,0,0.007218,0,,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:23:29 PM,8M5CL,D1D,2,6850548
D524134,332,KHT1K332WFF7,0,0,0,0,0,0,0,0,0,0,0,0.215014,0,0,0,0.003584,0,0.010751,0,,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:23:08 PM,8M5CL,D1D,3,6850511
D524134,344,KHT1K344WFE1,0.003584,0,0,0,0,0,0.007167,0.003584,0.003584,0,0,0.197096,0,0,0,0.007167,0,0.007167,0,,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:22:51 PM,8M5CL,D1D,4,6850485
D524EJ4,340,KHU9T340WFB5,0,0,0,0,0,0,0.026369,0,0,0,0,0.164803,0,0,0,0,0,0,0,,D524EJ40,X78D,11/27/2025 12:57:05 PM,BPD442,8M5CL,8M5CL,01/21/2026 6:03:05 AM,8M5CL,D1D,1,6867321
D524EJ4,350,KHU9T350WFG1,0,0,0.006592,0,0,0,0,0,0,0,0,0.164803,0,0,0,0.013184,0,0.013184,0,,D524EJ40,X78D,11/27/2025 12:57:05 PM,BPD442,8M5CL,8M5CL,01/22/2026 9:48:41 PM,8M5CL,D1D,2,6867405
D524EJ4,365,KHU9T365WFC3,0.006591,0,0,0,0,0,0.013182,0.013182,0,0,0,0.164778,0,0,0,0.006591,0,0.006591,0,,D524EJ40,X78D,11/27/2025 12:57:05 PM,BPD442,8M5CL,8M5CL,01/20/2026 10:33:05 PM,8M5CL,D1D,3,6867363
D524EJ4,443,KHU9T443WFG1,0,0,0,0,0,0,0,0,0,0,0,0.151596,0,0,0,0,0,0.013182,0,,D524EJ40,X78D,11/27/2025 12:57:05 PM,BPD442,8M5CL,8M5CL,01/23/2026 1:42:17 PM,8M5CL,D1D,4,6867423
D524153,91,A1JUK091SLA3,0,0,0,0,0,0,0,0,0,0,0,0.093838,0,0,0,0,0,0.007218,0,,D5241530,PNCB,11/27/2025 11:19:41 AM,BPD442,8M5CL,8M5CL,02/15/2026 7:48:17 PM,8M5CL,D1D,1,6850448
D524153,127,A1HK4127SLC6,0.003609,0,0,0,0,0,0.007218,0,0,0,0,0.104666,0,0.003609,0,0.003609,0,0.007218,0,,D5241530,PNCB,11/27/2025 11:19:41 AM,BPD442,8M5CL,8M5CL,02/15/2026 7:45:14 PM,8M5CL,D1D,2,6850322
D525EN7,203,A14WV203SLB7,0.006591,0,0,0,0,0,0.006591,0,0,0,0,0.164778,0.006591,0,0,0,0,0.006591,0,,D525EN70,X78D,11/29/2025 11:09:21 AM,BPD446,8M5CL,8M5CL,01/16/2026 10:23:50 AM,8M5CL,D1D,1,6906344
D525EN7,208,A14WV208SLB0,0,0,0,0,0,0,0,0,0,0,0,0.250501,0,0,0,0,0,0,0,,D525EN70,X78D,11/29/2025 11:09:21 AM,BPD446,8M5CL,8M5CL,01/16/2026 10:23:52 AM,8M5CL,D1D,2,6906277
D524EJ4,380,KHU9T380WFE7,0,0,0,0,0,0,0,0.006592,0,0,0,0.158211,0,0,0,0,0,0.026369,0,,D524EJ4A,X78D,11/30/2025 4:50:30 AM,BPD448,8M5CL,8M5CL,01/16/2026 11:15:30 AM,8M5CL,D1D,1,7544320
D524EJ4,394,KHU9T394WFE2,0,0,0,0,0,0,0,0.013184,0.006592,0,0,0.145027,0,0,0,0,0,0,0,,D524EJ4A,X78D,11/30/2025 4:50:30 AM,BPD448,8M5CL,8M5CL,01/16/2026 11:15:27 AM,8M5CL,D1D,2,7544321
D525871,603,GN4EC603JKC1,0,0,0,0,0,0,0,0.00396,0,0,0,1.346408,0,0,0,0.00396,0.00396,0.00396,0,0,D5258710,PXMG,12/04/2025 10:59:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 4:45:53 PM,8M5CL,D1D,1,6894577
D525871,604,GN4EC604JKG3,0,0,0,0,0,0,0,0,0,0,0,1.118244,0,0,0,0,0.004155,0.00831,0,0,D5258710,PXMG,12/04/2025 10:59:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 4:45:22 PM,8M5CL,D1D,2,6894707
D525871,605,GN4EC605JKD2,0.003692,0,0,0,0,0,0.003692,0,0.003692,0,0,0.975502,0,0,0,0.007383,0,0.024956,0,0,D5258710,PXMG,12/04/2025 10:59:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 4:44:45 PM,8M5CL,D1D,3,6894620
D525871,607,GN4EC607JKE3,0.004861,0,0,0,0,0,0,0,0,0,0,1.698379,0,0,0,0,0,0.009722,0,0,D5258710,PXMG,12/04/2025 10:59:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 4:44:10 PM,8M5CL,D1D,4,6894754
D525207,4,KHT9R004WFA5,0,0,0,0,0,0,0,0,0,0,0.007167,0.182762,0,0,0,0.003584,0,0.007167,0,,D5252070,PNCB,12/02/2025 1:06:40 AM,BPD436,8M5CL,8M5CL,02/15/2026 5:20:56 PM,8M5CL,D1D,1,6889146
D525207,6,KHT9R006WFB6,0,0,0,0,0,0,0.007167,0,0.014334,0,0,0.189929,0,0,0,0.003584,0,0.010751,0,,D5252070,PNCB,12/02/2025 1:06:40 AM,BPD436,8M5CL,8M5CL,02/15/2026 5:20:16 PM,8M5CL,D1D,2,6889195
D525207,32,KHT9R032WFF5,0.003584,0,0,0,0,0,0.010751,0,0.010751,0,0,0.222181,0,0,0,0.003584,0,0.032252,0,,D5252070,PNCB,12/02/2025 1:06:40 AM,BPD436,8M5CL,8M5CL,02/15/2026 5:19:50 PM,8M5CL,D1D,3,6889189
D525207,38,KHT9R038WFB5,0,0,0,0,0,0,0,0,0,0,0,0.189929,0,0,0,0,0,0.003584,0,,D5252070,PNCB,12/02/2025 1:06:40 AM,BPD436,8M5CL,8M5CL,02/15/2026 5:19:31 PM,8M5CL,D1D,4,6889116
D526250,199,A19ER199SLA4,0,0,0,0,0,0,0,0.007218,0.003609,0,0,0.198504,0,0,0,0.003609,0,0.010827,0,,D5262500,PNCB,12/02/2025 2:53:10 AM,BPD444,8M5CL,8M5CL,02/15/2026 3:27:14 PM,8M5CL,D1D,1,6923289
D526250,202,A14T0202SLD7,0,0,0,0,0,0,0.003584,0,0,0,0,0.182762,0,0,0,0,0,0,0,,D5262500,PNCB,12/02/2025 2:53:10 AM,BPD444,8M5CL,8M5CL,02/15/2026 3:26:51 PM,8M5CL,D1D,2,6923220
D526250,206,A19ER206SLF3,0.003584,0,0,0,0,0,0,0,0,0,0,0.182762,0,0,0,0.007167,0,0.232931,0,0,D5262500,PNCB,12/02/2025 2:53:10 AM,BPD444,8M5CL,8M5CL,02/15/2026 3:26:04 PM,8M5CL,D1D,3,6923221
D526250,207,A19ER207SLC2,0,0,0,0,0,0,0,0.004458,0.003695,0,0,0.292003,0,0,0,0,0,0.18708,0,0,D5262500,PNCB,12/02/2025 2:53:10 AM,BPD444,8M5CL,8M5CL,02/15/2026 3:25:19 PM,8M5CL,D1D,4,6923201
D525187,338,MCC2Q338WAD2,0,0,0,0,0,0,0,0,0,0,0,0.189929,0,0.003584,0,0,0,0.154093,0,,D5251870,PNCB,12/02/2025 1:33:42 PM,BPD450,8M5CL,8M5CL,02/15/2026 6:16:13 PM,8M5CL,D1D,1,6883575
D525187,346,MCC2Q346WAG5,0,0,0,0,0,0,0,0.003584,0,0,0,0.193512,0,0,0,0.003584,0.003584,0.007167,0,,D5251870,PNCB,12/02/2025 1:33:42 PM,BPD450,8M5CL,8M5CL,02/15/2026 6:10:35 PM,8M5CL,D1D,2,6883626
D526856,206,GN5DG206JKE0,0,0,0,0,0,0,0.025615,0,0.007319,0,0,0.369584,0,0,0,0.010978,0,0.003659,0,,D5268560W,PXMG,01/01/2026 2:04:21 PM,BPD436,8M5CL,8M5CL,03/23/2026 1:37:45 AM,8M5CL,D1D,1,7890234
D526856,207,GN5DG207JKA7,0,0,0,0,0,0,0.016637,0.004184,0.004184,0,0.004184,0.512805,0,0,0,0.008368,0,0.029238,0,0,D5268560W,PXMG,01/01/2026 2:04:21 PM,BPD436,8M5CL,8M5CL,03/18/2026 11:16:44 PM,8M5CL,D1D,2,7890253
D526856,210,GN5DG210JKF1,0.003659,0,0,0,0,0,0,0,0.010978,0,0,0.526932,0,0,0,0.010978,0.003659,0.010978,0,0,D5268560W,PXMG,01/01/2026 2:04:21 PM,BPD436,8M5CL,8M5CL,03/19/2026 11:36:28 AM,8M5CL,D1D,3,7890266
D526856,211,GN5DG211JKC0,0.004278,0,0,0,0,0,0.004278,0.008555,0.004278,0,0,0.663238,0,0.012833,0,0.012833,0,0.009594,0,0,D5268560W,PXMG,01/01/2026 2:04:21 PM,BPD436,8M5CL,8M5CL,02/15/2026 2:21:03 PM,8M5CL,D1D,4,7890237
D526856,204,GN5DG204JKC7,0,0,0,0.003659,0,0,0,0,0,0,0,0.662324,0,0,0,0.003659,0,0.003659,0.003659,0,D5268560,PXMG,01/01/2026 11:37:18 AM,BPD442,8M5CL,8M5CL,02/17/2026 12:33:43 PM,8M5CL,D1D,1,6939211
D526856,205,GN5DG205JKH1,0,0,0,0,0,0,0,0.003692,0,0,0,0.601751,0,0,0,0,0,0.011075,0,0,D5268560,PXMG,01/01/2026 11:37:18 AM,BPD442,8M5CL,8M5CL,03/19/2026 10:41:52 AM,8M5CL,D1D,2,6939235
D524141,342,KHT1K342WFD0,0.007167,0,0,0,0,0,0,0,0,0,0,0.189929,0,0,0,0.003584,0,0,0,,D5241410,PNCB,12/09/2025 5:54:18 PM,BPD458,8M5CL,8M5CL,02/19/2026 11:29:35 AM,8M5CL,D1D,1,6851068
D524141,346,KHT1K346WFF2,0,0,0,0,0,0,0,0,0,0,0,0.21143,0,0,0,0,0,0,0,,D5241410,PNCB,12/09/2025 5:54:18 PM,BPD458,8M5CL,8M5CL,02/20/2026 5:10:53 PM,8M5CL,D1D,2,6851132
D524827,4,KHUHH004WFG7,0,0,0,0,0,0,0.009798,0.006074,0,0,0,0.657173,0,0,0,0.007447,0.003723,0.003723,0,0,D5248270,PXMG,12/08/2025 8:17:59 AM,BPD454,8M5CL,8M5CL,02/17/2026 12:56:45 PM,8M5CL,D1D,1,6860334
D524827,5,KHUHH005WFD6,0,0,0,0,0,0,0,0,0.012985,0,0,0.884161,0,0,0,0,0,0.018403,0,0,D5248270,PXMG,12/08/2025 8:17:59 AM,BPD454,8M5CL,8M5CL,02/17/2026 12:56:49 PM,8M5CL,D1D,2,6860259
D526933,178,GN5DG178JKA5,0,0,0,0,0,0,0,0.007167,0.003584,0,0,0.225764,0,0,0,0.003584,0.003584,0.010751,0,,D5269330,PNCB,12/27/2025 10:04:20 PM,BPD450,8M5CL,8M5CL,02/15/2026 1:58:57 PM,8M5CL,D1D,1,6945020
D526933,180,GN5DG180JKA5,0,0,0,0,0,0,0.003584,0.003584,0.021501,0,0,0.218597,0,0,0,0.003584,0,0.057337,0,,D5269330,PNCB,12/27/2025 10:04:20 PM,BPD450,8M5CL,8M5CL,02/15/2026 1:52:31 PM,8M5CL,D1D,2,6945016
D523918,282,MC9KJ282WAD1,0,0,0,0,0,0,0.007167,0.003584,0.003584,0,0,0.240099,0,0,0,0,0,0,0,,D5239180,PNCB,12/26/2025 8:41:41 AM,BPD432,8M5CL,8M5CL,03/16/2026 7:54:02 AM,8M5CL,D1D,1,6835541
D523918,316,MC9KJ316WAC4,0,0,0,0,0,0,0.007167,0,0,0,0,0.236515,0,0,0,0.003584,0,0,0.003584,,D5239180,PNCB,12/26/2025 8:41:41 AM,BPD432,8M5CL,8M5CL,03/18/2026 10:35:44 AM,8M5CL,D1D,2,6835490
D526853,287,GN5DG287JKA0,0,0,0,0,0,0,0,0.003692,0,0,0,0.151361,0,0,0,0,0,0.011075,0.007383,,D5268530,PXMG,01/09/2026 10:08:17 AM,BPD444,8M5CL,8M5CL,03/21/2026 12:26:47 AM,8M5CL,D1D,1,6939147
D526853,289,GN5DG289JKB1,0,0,0,0,0,0,0,0.016569,0,0,0,0.204348,0,0,0,0.005523,0,0,0,,D5268530,PXMG,01/09/2026 10:08:17 AM,BPD444,8M5CL,8M5CL,03/23/2026 7:41:57 PM,8M5CL,D1D,2,6939035
D526E0L,246,KHUHJ246WFC7,0,0,0,0,0,0,0,0,0.026369,0,0,0.151619,0,0,0,0.013184,0,0.079106,0.013184,,D526E0L0,X78D,01/16/2026 4:13:06 PM,BPD450,8M5CL,8M5CL,02/19/2026 6:42:19 PM,8M5CL,D1D,1,6944908
D526E0L,247,KHUHJ247WFH1,0,0,0,0,0,0,0,0,0,0,0,0.151596,0,0,0,0,0,0.013182,0,,D526E0L0,X78D,01/16/2026 4:13:06 PM,BPD450,8M5CL,8M5CL,02/19/2026 9:10:05 AM,8M5CL,D1D,2,6944966
D526E0L,248,KHUHJ248WFE0,0,0,0,0,0,0,0.006592,0.006592,0.065921,0,0,0.158211,0,0,0,0.065921,0.006592,0.27687,0,,D526E0L0,X78D,01/16/2026 4:13:06 PM,BPD450,8M5CL,8M5CL,02/20/2026 7:58:24 AM,8M5CL,D1D,3,6945065
D526E0L,249,KHUHJ249WFA7,0,0,0,0,0,0,0,0,0,0,0,0.164778,0,0,0,0.013182,0,0,0,,D526E0L0,X78D,01/16/2026 4:13:06 PM,BPD450,8M5CL,8M5CL,02/19/2026 11:51:15 PM,8M5CL,D1D,4,6945132
D526E0L,251,KHUHJ251WFA7,0,0,0,0,0,0,0.016672,0,0.241061,0,0,0.161774,0,0,0,0.050015,0,0.736656,0,0,D526E0L0,X78D,01/16/2026 4:13:06 PM,BPD450,8M5CL,8M5CL,01/17/2026 8:18:25 AM,8M5CL,D1D,5,6945013
D526E0L,307,KHUHJ307WFD0,0,0,0,0,0,0,0,0.013936,0.128198,0,0,0.245143,0,0,0,0.076645,0,0.603842,0,0,D526E0L0,X78D,01/16/2026 4:13:06 PM,BPD450,8M5CL,8M5CL,01/17/2026 8:18:03 AM,8M5CL,D1D,6,6944957
D522E8Q,17,MC9KH017WAB2,0,0,0,0,0,0,0,0,0,0,0,0.237281,0,0,0,0.006591,0,0.013182,0,,D522E8Q0,X78D,01/20/2026 1:37:46 PM,BPD446,8M5CL,8M5CL,01/21/2026 8:03:57 AM,8M5CL,D1D,1,6787935
D522E8Q,28,MC9KH028WAC5,0,0,0,0,0,0,0,0,0.006592,0,0,0.164803,0,0,0,0.013184,0,0,0,,D522E8Q0,X78D,01/20/2026 1:37:46 PM,BPD446,8M5CL,8M5CL,02/26/2026 3:03:14 PM,8M5CL,D1D,2,6788008
D522E8Q,36,MC9KH036WAG0,0,0,0,0,0,0,0.006592,0.006592,0.006592,0,0,0.250501,0,0,0,0,0,0.006592,0,,D522E8Q0,X78D,01/20/2026 1:37:46 PM,BPD446,8M5CL,8M5CL,02/26/2026 5:24:32 PM,8M5CL,D1D,3,6787956
D522E8Q,140,MC9KH140WAG2,0,0,0,0,0,0,0,0,0,0,0,0.145027,0,0,0,0,0,0.032961,0,,D522E8Q0,X78D,01/20/2026 1:37:46 PM,BPD446,8M5CL,8M5CL,02/27/2026 1:07:32 AM,8M5CL,D1D,4,6788011
D526857,261,GN5DG261JKC3,0,0,0,0,0,0,0.030739,0,0.046109,0,0,0.131471,0,0,0,0.026746,0,0.034431,0,0,D5268570,PXMG,01/19/2026 9:06:26 PM,BPD454,8M5CL,8M5CL,03/19/2026 4:05:42 PM,8M5CL,D1D,1,6939259
